id,uuid,device_group_id,name,unique_id,type,setting,is_active,created_at,updated_at,extra_attributes,tenant_id
862,af41ca6b-2af7-495f-b1fe-cd0a321434a1,47,7892,7892,sda tag,[],0,2021-03-25 17:18:36,2021-04-29 12:02:59,"{""box"": ""20"", ""mac"": ""AF7F46B98A3D"", ""layer"": ""2"", ""uniqueid"": ""7892""}",56
863,9a22e40c-284c-4387-8dbc-c62c1f17e9a5,47,2881,2881,sda tag,[],0,2021-03-25 17:18:36,2021-04-29 12:02:59,"{""box"": ""20"", ""mac"": ""B3AFCB9FCBEF"", ""layer"": ""2"", ""uniqueid"": ""2881""}",56
864,e8aa4099-9d1d-4d0b-8a70-e9870a863686,47,18792,18792,sda tag,[],0,2021-03-25 17:18:36,2021-04-29 12:02:59,"{""box"": ""20"", ""mac"": ""03FE8760A60C"", ""layer"": ""2"", ""uniqueid"": ""18792""}",56
865,8aaa7855-3c79-455b-b5c1-7e62bfaa0178,47,15325,15325,sda tag,[],0,2021-03-25 17:18:36,2021-04-29 12:02:59,"{""box"": ""20"", ""mac"": ""9FC91ECFE3E8"", ""layer"": ""2"", ""uniqueid"": ""15325""}",56
866,95d74ac3-88cf-42b5-9f48-a7fc01b76fc1,47,34606,34606,sda tag,[],0,2021-03-25 17:18:36,2021-04-29 12:02:59,"{""box"": ""20"", ""mac"": ""72B63E5C70DA"", ""layer"": ""2"", ""uniqueid"": ""34606""}",56
867,ca7a2e9c-b73a-4cea-b5d5-6488e4c4d4d3,47,8215,8215,sda tag,[],0,2021-03-25 17:18:36,2021-04-29 12:02:59,"{""box"": ""20"", ""mac"": ""9780E559E181"", ""layer"": ""2"", ""uniqueid"": ""8215""}",56
868,bf3f4499-4621-44e5-b26d-767f8fc8d6c6,47,54168,54168,sda tag,[],0,2021-03-25 17:18:36,2021-04-29 12:02:59,"{""box"": ""20"", ""mac"": ""BDECA153F35A"", ""layer"": ""2"", ""uniqueid"": ""54168""}",56
869,fa471c5c-a2cf-4759-8a11-eae411cf18fe,47,12673,12673,sda tag,[],0,2021-03-25 17:18:36,2021-04-29 12:02:59,"{""box"": ""20"", ""mac"": ""B1F858791F80"", ""layer"": ""2"", ""uniqueid"": ""12673""}",56
870,175ecea0-3e1c-4abf-bca7-ab67ce7ee2fe,47,25322,25322,sda tag,[],0,2021-03-25 17:18:36,2021-04-29 12:02:59,"{""box"": ""20"", ""mac"": ""A577637A304D"", ""layer"": ""2"", ""uniqueid"": ""25322""}",56
871,06b83899-c6e2-466d-a53f-d1f6d8d4dff8,47,13534,13534,sda tag,[],0,2021-03-25 17:18:36,2021-04-29 12:02:59,"{""box"": ""20"", ""mac"": ""EF7209561B08"", ""layer"": ""2"", ""uniqueid"": ""13534""}",56
872,967e9eeb-b373-4b6c-ae23-6e8318a2ecf3,47,64758,64758,sda tag,[],0,2021-03-25 17:18:36,2021-04-29 12:02:59,"{""box"": ""20"", ""mac"": ""152B376B950A"", ""layer"": ""2"", ""uniqueid"": ""64758""}",56
873,4e2d6789-ac3a-4dbc-a9a0-6b570bedaa18,47,31154,31154,sda tag,[],0,2021-03-25 17:18:36,2021-04-29 12:02:59,"{""box"": ""20"", ""mac"": ""BE4DDED2CB10"", ""layer"": ""2"", ""uniqueid"": ""31154""}",56
874,ebc6c6e5-55e1-459e-978e-55992c6607d6,47,40584,40584,sda tag,[],0,2021-03-25 17:18:36,2021-04-29 12:02:59,"{""box"": ""20"", ""mac"": ""BB8C05E24633"", ""layer"": ""1"", ""uniqueid"": ""40584""}",56
875,178caf45-6557-4a21-b706-6d9d708cef5e,47,20709,20709,sda tag,[],0,2021-03-25 17:18:36,2021-04-29 12:02:59,"{""box"": ""20"", ""mac"": ""BA021A6A0873"", ""layer"": ""1"", ""uniqueid"": ""20709""}",56
876,96bfe9f1-791a-4be1-8c55-d3b1cf246153,47,40291,40291,sda tag,[],0,2021-03-25 17:18:36,2021-04-29 12:02:59,"{""box"": ""20"", ""mac"": ""65E64B8CFCF9"", ""layer"": ""1"", ""uniqueid"": ""40291""}",56
877,73e917c4-5ddf-41c8-bfcb-5f56c819559b,47,35467,35467,sda tag,[],0,2021-03-25 17:18:36,2021-04-29 12:02:59,"{""box"": ""20"", ""mac"": ""2ACCE4557D87"", ""layer"": ""1"", ""uniqueid"": ""35467""}",56
878,36ea9bcd-bc1f-4862-bb1e-08345ddb581d,47,20881,20881,sda tag,[],0,2021-03-25 17:18:36,2021-04-29 12:02:59,"{""box"": ""20"", ""mac"": ""4915B4CD83C2"", ""layer"": ""1"", ""uniqueid"": ""20881""}",56
879,6ad71ca8-679c-4602-810f-ae3d8848facf,47,20165,20165,sda tag,[],0,2021-03-25 17:18:36,2021-04-29 12:02:59,"{""box"": ""20"", ""mac"": ""CE3A04869355"", ""layer"": ""1"", ""uniqueid"": ""20165""}",56
880,c7d4df75-0de6-46b1-9b50-a9c3e3b5d09c,47,56980,56980,sda tag,[],0,2021-03-25 17:18:36,2021-04-29 12:02:59,"{""box"": ""20"", ""mac"": ""4BB57A76BC25"", ""layer"": ""1"", ""uniqueid"": ""56980""}",56
881,956f21d9-b747-4b9c-ba23-a844289afa89,47,63486,63486,sda tag,[],0,2021-03-25 17:18:36,2021-04-29 12:02:59,"{""box"": ""20"", ""mac"": ""8E8CE7B3FE26"", ""layer"": ""1"", ""uniqueid"": ""63486""}",56
882,9c4436f5-fff1-42a3-ac86-4bb76ed8cba4,47,43575,43575,sda tag,[],0,2021-03-25 17:18:36,2021-04-29 12:02:59,"{""box"": ""20"", ""mac"": ""D97FA07A211B"", ""layer"": ""1"", ""uniqueid"": ""43575""}",56
883,137d0ae2-08a1-4171-bdea-22a4f33c43e9,47,56753,56753,sda tag,[],0,2021-03-25 17:18:36,2021-04-29 12:02:59,"{""box"": ""20"", ""mac"": ""AA373FB47C58"", ""layer"": ""1"", ""uniqueid"": ""56753""}",56
884,9a4c5f5b-1c18-4816-9c06-9027d445b4cc,47,38135,38135,sda tag,[],1,2021-03-25 17:18:36,2021-04-29 12:02:59,"{""box"": ""20"", ""mac"": ""B6D2F7406E56"", ""layer"": ""1"", ""uniqueid"": ""38135""}",56
885,59c473b8-db1a-48f3-a339-91afaef4395e,47,22224,22224,sda tag,[],0,2021-03-25 17:18:36,2021-04-29 12:02:59,"{""box"": ""20"", ""mac"": ""AE04DFE2A546"", ""layer"": ""1"", ""uniqueid"": ""22224""}",56
886,5a3f9f6d-e2f9-4aa4-a603-5e0b78ce0543,47,36908,36908,sda tag,[],0,2021-03-25 17:18:36,2021-04-29 12:02:59,"{""box"": ""20"", ""mac"": ""2DF75B570B3A"", ""layer"": ""1"", ""uniqueid"": ""36908""}",56
887,e3145757-56b9-40a8-a017-90692fa5ced8,47,8632,8632,sda tag,[],0,2021-03-25 17:18:36,2021-04-29 12:02:59,"{""box"": ""20"", ""mac"": ""AF9D20A4DF04"", ""layer"": ""1"", ""uniqueid"": ""8632""}",56
888,8fc9dfcd-352e-44a0-b6f9-0ba1f3ab4ac2,47,36777,36777,sda tag,[],0,2021-03-25 17:18:36,2021-04-29 12:02:59,"{""box"": ""20"", ""mac"": ""3C3293241580"", ""layer"": ""1"", ""uniqueid"": ""36777""}",56
889,7a147df1-1d29-4c43-9fac-9adc0b6fdc74,47,19803,19803,sda tag,[],0,2021-03-25 17:18:36,2021-04-29 12:02:59,"{""box"": ""20"", ""mac"": ""30BBCA52C442"", ""layer"": ""1"", ""uniqueid"": ""19803""}",56
890,3c4d424d-6c9a-46b8-a2a0-6a437241d9a4,47,40888,40888,sda tag,[],0,2021-03-25 17:18:36,2021-04-29 12:02:59,"{""box"": ""20"", ""mac"": ""3A829932AD42"", ""layer"": ""1"", ""uniqueid"": ""40888""}",56
891,6de8c299-b4e3-452c-914f-3152e01d0e35,47,14640,14640,sda tag,[],0,2021-03-25 17:18:36,2021-04-29 12:02:59,"{""box"": ""20"", ""mac"": ""76C249141263"", ""layer"": ""1"", ""uniqueid"": ""14640""}",56
892,aaa55edf-2faa-4a3c-8f8a-a997e9d735b3,47,40036,40036,sda tag,[],0,2021-03-25 17:18:36,2021-04-29 12:02:59,"{""box"": ""20"", ""mac"": ""99FB6A716CCC"", ""layer"": ""1"", ""uniqueid"": ""40036""}",56
893,94477c70-dbc6-46e9-b6fe-a3e39e1d99ce,47,52497,52497,sda tag,[],0,2021-03-25 17:18:36,2021-04-29 12:02:59,"{""box"": ""20"", ""mac"": ""991FDE58B1B3"", ""layer"": ""1"", ""uniqueid"": ""52497""}",56
894,ef8a7f0c-1bf3-4004-8bd2-524094acb1ce,47,21198,21198,sda tag,[],0,2021-03-25 17:18:36,2021-04-29 12:02:59,"{""box"": ""20"", ""mac"": ""3EB92F86703C"", ""layer"": ""1"", ""uniqueid"": ""21198""}",56
895,4081934b-1406-44cd-8483-46517adb0f79,47,42019,42019,sda tag,[],0,2021-03-25 17:18:36,2021-04-29 12:02:59,"{""box"": ""20"", ""mac"": ""AEA1C5FCB8DC"", ""layer"": ""1"", ""uniqueid"": ""42019""}",56
896,96211b28-a410-421c-9322-1f7d57fc3cb9,47,24420,24420,sda tag,[],0,2021-03-25 17:18:36,2021-04-29 12:02:59,"{""box"": ""20"", ""mac"": ""620583239448"", ""layer"": ""1"", ""uniqueid"": ""24420""}",56
897,ff8c3e4a-f790-4cb5-93a4-977f88416410,47,6034,6034,sda tag,[],0,2021-03-25 17:18:36,2021-04-29 12:02:59,"{""box"": ""20"", ""mac"": ""D7D5FCD19D2F"", ""layer"": ""1"", ""uniqueid"": ""6034""}",56
898,2bea969e-21c1-4f96-9f17-7f1ccabe74bf,47,24279,24279,sda tag,[],0,2021-03-25 17:18:36,2021-04-29 12:02:59,"{""box"": ""20"", ""mac"": ""7820C8D18F90"", ""layer"": ""1"", ""uniqueid"": ""24279""}",56
899,d98b3b6e-2829-4907-a5d3-c01dfea27a8f,47,42781,42781,sda tag,[],0,2021-03-25 17:18:36,2021-04-29 12:02:59,"{""box"": ""21"", ""mac"": ""7990CF1B696E"", ""layer"": ""2"", ""uniqueid"": ""42781""}",56
900,2c15cd96-b0f8-47f5-b70a-2e149f01d11b,47,30520,30520,sda tag,[],0,2021-03-25 17:18:36,2021-04-29 12:02:59,"{""box"": ""21"", ""mac"": ""344E787A4212"", ""layer"": ""2"", ""uniqueid"": ""30520""}",56
901,c927d0d3-8dcc-45f8-b348-5a64bb5c1366,47,10129,10129,sda tag,[],0,2021-03-25 17:18:36,2021-04-29 12:02:59,"{""box"": ""21"", ""mac"": ""2AC7537CC6CA"", ""layer"": ""2"", ""uniqueid"": ""10129""}",56
902,d4cba2af-a805-4e54-99f5-ec83bb85a118,47,17048,17048,sda tag,[],0,2021-03-25 17:18:36,2021-04-29 12:02:59,"{""box"": ""21"", ""mac"": ""CFCF35E62245"", ""layer"": ""2"", ""uniqueid"": ""17048""}",56
903,76b3e177-6ef1-4d09-a205-f09e67428456,47,43313,43313,sda tag,[],0,2021-03-25 17:18:36,2021-04-29 12:02:59,"{""box"": ""21"", ""mac"": ""CC5C27897745"", ""layer"": ""2"", ""uniqueid"": ""43313""}",56
904,93d31837-2904-4a3d-942c-0e9150b57eb9,47,55104,55104,sda tag,[],0,2021-03-25 17:18:36,2021-04-29 12:02:59,"{""box"": ""21"", ""mac"": ""2B572D747E48"", ""layer"": ""2"", ""uniqueid"": ""55104""}",56
905,63a7701d-c3d4-4ee6-bd06-2f9aa05b3e11,47,13613,13613,sda tag,[],0,2021-03-25 17:18:36,2021-04-29 12:02:59,"{""box"": ""21"", ""mac"": ""8494080BC3BE"", ""layer"": ""2"", ""uniqueid"": ""13613""}",56
906,89456529-a42d-4c5f-9248-dca8f2938adc,47,52676,52676,sda tag,[],0,2021-03-25 17:18:36,2021-04-29 12:02:59,"{""box"": ""21"", ""mac"": ""A7349A39D42E"", ""layer"": ""2"", ""uniqueid"": ""52676""}",56
907,a991b5a7-7f66-4b4a-82d8-b19f592e8fb1,47,64710,64710,sda tag,[],0,2021-03-25 17:18:36,2021-04-29 12:02:59,"{""box"": ""21"", ""mac"": ""03925CC9FF03"", ""layer"": ""2"", ""uniqueid"": ""64710""}",56
908,63cfbfae-b05a-48fb-8122-73cc849c1d40,47,63469,63469,sda tag,[],0,2021-03-25 17:18:36,2021-04-29 12:02:59,"{""box"": ""21"", ""mac"": ""A44835335408"", ""layer"": ""2"", ""uniqueid"": ""63469""}",56
909,0e634952-f32d-4753-a564-660643fa5d77,47,42518,42518,sda tag,[],0,2021-03-25 17:18:36,2021-04-29 12:02:59,"{""box"": ""21"", ""mac"": ""71B0770CF60A"", ""layer"": ""2"", ""uniqueid"": ""42518""}",56
910,1554cd5f-4371-42f6-9e5b-d27fc13b3817,47,30376,30376,sda tag,[],0,2021-03-25 17:18:36,2021-04-29 12:02:59,"{""box"": ""21"", ""mac"": ""829B39F3778D"", ""layer"": ""2"", ""uniqueid"": ""30376""}",56
911,aa1e34cb-9776-4c59-a9ac-aad0b6a98e2d,47,7665,7665,sda tag,[],0,2021-03-25 17:18:36,2021-04-29 12:02:59,"{""box"": ""21"", ""mac"": ""20C73089CC73"", ""layer"": ""2"", ""uniqueid"": ""7665""}",56
912,d77bd508-eb9c-4e22-a800-8d79bb7c7ad2,47,59938,59938,sda tag,[],0,2021-03-25 17:18:36,2021-04-29 12:02:59,"{""box"": ""21"", ""mac"": ""3846DCD80DAF"", ""layer"": ""2"", ""uniqueid"": ""59938""}",56
913,90da83bc-fbbc-4357-ac24-c0c70dad6e34,47,37542,37542,sda tag,[],0,2021-03-25 17:18:36,2021-04-29 12:02:59,"{""box"": ""21"", ""mac"": ""846273191C75"", ""layer"": ""2"", ""uniqueid"": ""37542""}",56
914,7a9b2d08-049c-47e1-b960-56d4dc8c1ecd,47,12613,12613,sda tag,[],0,2021-03-25 17:18:36,2021-04-29 12:02:59,"{""box"": ""21"", ""mac"": ""2DEF2EE68A4A"", ""layer"": ""2"", ""uniqueid"": ""12613""}",56
915,0947a432-f513-4dff-8abb-acb2c3a2ac7e,47,28099,28099,sda tag,[],0,2021-03-25 17:18:36,2021-04-29 12:02:59,"{""box"": ""21"", ""mac"": ""DEE1B44A055B"", ""layer"": ""2"", ""uniqueid"": ""28099""}",56
916,9232626f-2059-4198-84a2-126ed416496d,47,9332,9332,sda tag,[],0,2021-03-25 17:18:36,2021-04-29 12:02:59,"{""box"": ""21"", ""mac"": ""83486AC974A4"", ""layer"": ""2"", ""uniqueid"": ""9332""}",56
917,54f12679-a864-4505-8b13-69aaec88ac09,47,63433,63433,sda tag,[],0,2021-03-25 17:18:36,2021-04-29 12:02:59,"{""box"": ""21"", ""mac"": ""EE99BAF7927E"", ""layer"": ""2"", ""uniqueid"": ""63433""}",56
918,9f75d729-ab6c-4d8a-a229-45924b7de446,47,45081,45081,sda tag,[],1,2021-03-25 17:18:36,2021-04-29 12:02:59,"{""box"": ""21"", ""mac"": ""14CE9E8389BF"", ""layer"": ""2"", ""uniqueid"": ""45081""}",56
919,85a19574-3d1e-46d1-82e5-acf171d1ef2f,47,9652,9652,sda tag,[],0,2021-03-25 17:18:37,2021-04-29 12:02:59,"{""box"": ""21"", ""mac"": ""0CB190E3A87E"", ""layer"": ""2"", ""uniqueid"": ""9652""}",56
920,17a0cb06-56bd-498b-b2d7-5e4aaa07ce11,47,27556,27556,sda tag,[],0,2021-03-25 17:18:37,2021-04-29 12:02:59,"{""box"": ""21"", ""mac"": ""AA2F2114670B"", ""layer"": ""2"", ""uniqueid"": ""27556""}",56
921,75adbb9a-1b27-4d87-b481-288903db2522,47,23913,23913,sda tag,[],0,2021-03-25 17:18:37,2021-04-29 12:02:59,"{""box"": ""21"", ""mac"": ""E3AA069D5E70"", ""layer"": ""2"", ""uniqueid"": ""23913""}",56
922,5dcf3c15-a974-41fd-bb1c-7c13afab97d5,47,24489,24489,sda tag,[],0,2021-03-25 17:18:37,2021-04-29 12:02:59,"{""box"": ""21"", ""mac"": ""41F88612C41A"", ""layer"": ""2"", ""uniqueid"": ""24489""}",56
923,28827631-e292-4cee-9066-10105786d661,47,57260,57260,sda tag,[],0,2021-03-25 17:18:37,2021-04-29 12:02:59,"{""box"": ""21"", ""mac"": ""9FEA2E054B06"", ""layer"": ""2"", ""uniqueid"": ""57260""}",56
924,c5384fa0-9158-4ed5-9a14-002e750b4ac3,47,51249,51249,sda tag,[],0,2021-03-25 17:18:37,2021-04-29 12:02:59,"{""box"": ""21"", ""mac"": ""36E5887EADB2"", ""layer"": ""1"", ""uniqueid"": ""51249""}",56
925,d144187e-bfb2-497f-8c7a-38b499bff1e2,47,25083,25083,sda tag,[],0,2021-03-25 17:18:37,2021-04-29 12:02:59,"{""box"": ""21"", ""mac"": ""0508D74D0899"", ""layer"": ""1"", ""uniqueid"": ""25083""}",56
926,4af00d49-6c5b-47d1-8a3d-2831efe421a9,47,9150,9150,sda tag,[],0,2021-03-25 17:18:37,2021-04-29 12:02:59,"{""box"": ""21"", ""mac"": ""F40C0F47D5E5"", ""layer"": ""1"", ""uniqueid"": ""9150""}",56
927,9208c232-22ce-421f-ba85-eee9f0ed0455,47,15273,15273,sda tag,[],0,2021-03-25 17:18:37,2021-04-29 12:02:59,"{""box"": ""21"", ""mac"": ""BC4C8005746D"", ""layer"": ""1"", ""uniqueid"": ""15273""}",56
928,5816f9a7-5c41-4bc6-af5b-955af9ed665b,47,9883,9883,sda tag,[],0,2021-03-25 17:18:37,2021-04-29 12:02:59,"{""box"": ""21"", ""mac"": ""DE49DA9D83AA"", ""layer"": ""1"", ""uniqueid"": ""9883""}",56
929,b77e018c-f187-4df5-be88-3d3fe7bc8247,47,64663,64663,sda tag,[],0,2021-03-25 17:18:37,2021-04-29 12:02:59,"{""box"": ""21"", ""mac"": ""587B15DA6341"", ""layer"": ""1"", ""uniqueid"": ""64663""}",56
930,07c05f28-5a04-48fb-8858-41086ea657da,47,23693,23693,sda tag,[],1,2021-03-25 17:18:37,2021-04-29 12:02:59,"{""box"": ""21"", ""mac"": ""0015E38662E6"", ""layer"": ""1"", ""uniqueid"": ""23693""}",56
931,c86082b9-afee-4cf2-b952-1ef5a1a43607,47,33903,33903,sda tag,[],0,2021-03-25 17:18:37,2021-04-29 12:02:59,"{""box"": ""21"", ""mac"": ""1D59FA1D7F8A"", ""layer"": ""1"", ""uniqueid"": ""33903""}",56
932,3fccaaaf-84ef-4f64-9d70-d58229348548,47,30557,30557,sda tag,[],0,2021-03-25 17:18:37,2021-04-29 12:02:59,"{""box"": ""21"", ""mac"": ""AFBBF28705E0"", ""layer"": ""1"", ""uniqueid"": ""30557""}",56
933,967ac696-e88e-415f-9756-77e32cfbd05b,47,44300,44300,sda tag,[],0,2021-03-25 17:18:37,2021-04-29 12:02:59,"{""box"": ""21"", ""mac"": ""5A49BF91A7F1"", ""layer"": ""1"", ""uniqueid"": ""44300""}",56
934,02b0d7e8-7b42-4840-b905-9f0a349e880d,47,38460,38460,sda tag,[],0,2021-03-25 17:18:37,2021-04-29 12:02:59,"{""box"": ""21"", ""mac"": ""0C9E9F5249D5"", ""layer"": ""1"", ""uniqueid"": ""38460""}",56
935,232d27a4-7440-4908-895e-b072136a0733,47,27186,27186,sda tag,[],0,2021-03-25 17:18:37,2021-04-29 12:02:59,"{""box"": ""21"", ""mac"": ""053F9894BC13"", ""layer"": ""1"", ""uniqueid"": ""27186""}",56
936,10a3f045-5ca1-4724-a4bb-f270f67112fa,47,63310,63310,sda tag,[],0,2021-03-25 17:18:37,2021-04-29 12:02:59,"{""box"": ""21"", ""mac"": ""A669691E0232"", ""layer"": ""1"", ""uniqueid"": ""63310""}",56
937,47124527-eaa2-4db7-8c78-a8b6ad025531,47,46331,46331,sda tag,[],1,2021-03-25 17:18:37,2021-04-29 12:02:59,"{""box"": ""21"", ""mac"": ""0C107F7D8958"", ""layer"": ""1"", ""uniqueid"": ""46331""}",56
938,39328ebe-5f9b-479f-8e4b-bae9489e46cf,47,60760,60760,sda tag,[],0,2021-03-25 17:18:37,2021-04-29 12:02:59,"{""box"": ""21"", ""mac"": ""B2CB8B3B6110"", ""layer"": ""1"", ""uniqueid"": ""60760""}",56
939,70b10bec-32aa-41d3-a2f3-5f9e412af215,47,57548,57548,sda tag,[],0,2021-03-25 17:18:37,2021-04-29 12:02:59,"{""box"": ""21"", ""mac"": ""27A75C8F6635"", ""layer"": ""1"", ""uniqueid"": ""57548""}",56
940,51499c71-b9a8-4aff-9c34-3965eacdbb6f,47,35652,35652,sda tag,[],0,2021-03-25 17:18:37,2021-04-29 12:02:59,"{""box"": ""21"", ""mac"": ""3D1CA8E02376"", ""layer"": ""1"", ""uniqueid"": ""35652""}",56
941,a3152b3e-8156-46e6-8313-dc9a675daa8a,47,11664,11664,sda tag,[],0,2021-03-25 17:18:37,2021-04-29 12:02:59,"{""box"": ""21"", ""mac"": ""362EA0BCD392"", ""layer"": ""1"", ""uniqueid"": ""11664""}",56
942,e68ba73e-8002-4ba0-815c-15bd43ff64f9,47,55583,55583,sda tag,[],0,2021-03-25 17:18:37,2021-04-29 12:02:59,"{""box"": ""21"", ""mac"": ""E40ADBBD2D11"", ""layer"": ""1"", ""uniqueid"": ""55583""}",56
943,ee416ec5-aa16-4191-85b7-fbf042610d47,47,31352,31352,sda tag,[],0,2021-03-25 17:18:37,2021-04-29 12:02:59,"{""box"": ""21"", ""mac"": ""BF4800014219"", ""layer"": ""1"", ""uniqueid"": ""31352""}",56
944,029a9d94-f24b-4698-9456-e34506f28e89,47,29531,29531,sda tag,[],0,2021-03-25 17:18:37,2021-04-29 12:02:59,"{""box"": ""21"", ""mac"": ""0400B3766221"", ""layer"": ""1"", ""uniqueid"": ""29531""}",56
945,46c01ee2-9e88-4677-8795-148410ed24d4,47,6197,6197,sda tag,[],0,2021-03-25 17:18:37,2021-04-29 12:02:59,"{""box"": ""21"", ""mac"": ""CCBEE2CDBC6B"", ""layer"": ""1"", ""uniqueid"": ""6197""}",56
946,1305fdf2-ec63-4a94-b0f4-29037bf2cc14,47,10861,10861,sda tag,[],1,2021-03-25 17:18:37,2021-04-29 12:02:59,"{""box"": ""21"", ""mac"": ""179DF56A1A43"", ""layer"": ""1"", ""uniqueid"": ""10861""}",56
947,b063a517-e928-42f8-ab32-7b41dc52573c,47,55524,55524,sda tag,[],0,2021-03-25 17:18:37,2021-04-29 12:02:59,"{""box"": ""21"", ""mac"": ""CDFCBD63C2A0"", ""layer"": ""1"", ""uniqueid"": ""55524""}",56
948,529e0c9d-6c0b-4008-9d66-c4f659db12ad,47,15586,15586,sda tag,[],1,2021-03-25 17:18:37,2021-04-29 12:02:59,"{""box"": ""21"", ""mac"": ""A821E91CB5A0"", ""layer"": ""1"", ""uniqueid"": ""15586""}",56
949,e0df417c-e187-4d2c-ad31-1ac5899b9b39,47,60000,60000,sda tag,[],0,2021-03-25 17:19:00,2021-04-29 12:02:59,"{""box"": ""4"", ""mac"": ""9FEC82D5E242"", ""layer"": ""1"", ""uniqueid"": ""60000""}",56
950,a25e7e5e-9721-42a3-99d7-8bd05fae19e0,47,25596,25596,sda tag,[],0,2021-03-25 17:19:00,2021-04-29 12:02:59,"{""box"": ""4"", ""mac"": ""DFC2A52A937C"", ""layer"": ""1"", ""uniqueid"": ""25596""}",56
951,74a5a18d-1f17-4248-a357-0d3c7d61600d,47,11395,11395,sda tag,[],0,2021-03-25 17:19:00,2021-04-29 12:02:59,"{""box"": ""4"", ""mac"": ""FA0042DC8FED"", ""layer"": ""1"", ""uniqueid"": ""11395""}",56
952,c614c88f-87b7-49d0-9c54-9bef17d0309c,47,25374,25374,sda tag,[],0,2021-03-25 17:19:00,2021-04-29 12:02:59,"{""box"": ""4"", ""mac"": ""C9131CF54857"", ""layer"": ""1"", ""uniqueid"": ""25374""}",56
953,399cf2a6-6adb-4013-83b3-e1993de2238d,47,62722,62722,sda tag,[],0,2021-03-25 17:19:00,2021-04-29 12:02:59,"{""box"": ""4"", ""mac"": ""FA78155FC000"", ""layer"": ""1"", ""uniqueid"": ""62722""}",56
954,7e1aac75-0cf9-4276-a18a-4b0f7d5d3be6,47,49861,49861,sda tag,[],0,2021-03-25 17:19:00,2021-04-29 12:02:59,"{""box"": ""4"", ""mac"": ""D635D6761A2D"", ""layer"": ""1"", ""uniqueid"": ""49861""}",56
955,0aa55533-b04b-417c-8667-6fb931727d24,47,16454,16454,sda tag,[],0,2021-03-25 17:19:00,2021-04-29 12:02:59,"{""box"": ""4"", ""mac"": ""13C41A24A6BA"", ""layer"": ""1"", ""uniqueid"": ""16454""}",56
956,fb91fa6a-b29e-4435-a419-148ef2c28848,47,46946,46946,sda tag,[],0,2021-03-25 17:19:00,2021-04-29 12:02:59,"{""box"": ""4"", ""mac"": ""AB667799488C"", ""layer"": ""1"", ""uniqueid"": ""46946""}",56
957,5702c9f2-f69b-4be4-8d22-7543b563d7ec,47,59237,59237,sda tag,[],0,2021-03-25 17:19:00,2021-04-29 12:02:59,"{""box"": ""4"", ""mac"": ""1DB33A8C4DF7"", ""layer"": ""1"", ""uniqueid"": ""59237""}",56
958,8521dcbb-0d57-4211-8d21-4dd2b2b84369,47,20891,20891,sda tag,[],0,2021-03-25 17:19:00,2021-04-29 12:02:59,"{""box"": ""4"", ""mac"": ""A49C05C0DF56"", ""layer"": ""1"", ""uniqueid"": ""20891""}",56
959,3ff5cc99-a414-4ae9-93cb-d8dc5b6ae7c9,47,13308,13308,sda tag,[],0,2021-03-25 17:19:00,2021-04-29 12:02:59,"{""box"": ""4"", ""mac"": ""1B24199C4C70"", ""layer"": ""1"", ""uniqueid"": ""13308""}",56
960,e83ce08d-9749-435f-8476-ec44d302fd20,47,24133,24133,sda tag,[],0,2021-03-25 17:19:00,2021-04-29 12:02:59,"{""box"": ""4"", ""mac"": ""051FF7C5434E"", ""layer"": ""1"", ""uniqueid"": ""24133""}",56
961,4c7bdc52-bd22-4443-99db-68a9c69b5df9,47,1552,1552,sda tag,[],0,2021-03-25 17:19:00,2021-04-29 12:02:59,"{""box"": ""4"", ""mac"": ""99A09086FE61"", ""layer"": ""1"", ""uniqueid"": ""1552""}",56
962,610e8e62-465a-4690-928b-72761017e274,47,54743,54743,sda tag,[],0,2021-03-25 17:19:00,2021-04-29 12:02:59,"{""box"": ""4"", ""mac"": ""12E8E5C6E2B1"", ""layer"": ""1"", ""uniqueid"": ""54743""}",56
963,816a1c62-3035-4362-9948-58554042f2ce,47,33088,33088,sda tag,[],0,2021-03-25 17:19:00,2021-04-29 12:02:59,"{""box"": ""4"", ""mac"": ""C80D62B383F7"", ""layer"": ""1"", ""uniqueid"": ""33088""}",56
964,d5a55dea-bbc5-4f20-9783-1c252a337383,47,10522,10522,sda tag,[],0,2021-03-25 17:19:00,2021-04-29 12:02:59,"{""box"": ""4"", ""mac"": ""DD131D1FE69F"", ""layer"": ""1"", ""uniqueid"": ""10522""}",56
965,88d91a97-42c9-40db-84cb-d162da5752b2,47,33242,33242,sda tag,[],0,2021-03-25 17:19:00,2021-04-29 12:02:59,"{""box"": ""4"", ""mac"": ""C334BD825136"", ""layer"": ""1"", ""uniqueid"": ""33242""}",56
966,ea68fe11-e95b-4ddd-ac93-12741d0f1964,47,53139,53139,sda tag,[],0,2021-03-25 17:19:00,2021-04-29 12:02:59,"{""box"": ""4"", ""mac"": ""A32355F65901"", ""layer"": ""1"", ""uniqueid"": ""53139""}",56
967,e62b2b10-dd4f-4ca7-8cfd-b7cc82e4cad1,47,14016,14016,sda tag,[],0,2021-03-25 17:19:01,2021-04-29 12:02:59,"{""box"": ""4"", ""mac"": ""32A68F09C53E"", ""layer"": ""1"", ""uniqueid"": ""14016""}",56
