id,tenant_id,asset_id,device_id,in_at,out_at,extra_attributes,created_at,updated_at
6224,56,907,1040,2021-04-13 03:33:37,2021-04-13 14:24:50,,2021-04-13 03:33:37,2021-04-13 14:24:50
6225,56,1025,1085,2021-04-13 03:33:43,2021-04-13 14:18:17,,2021-04-13 03:33:43,2021-04-13 14:18:17
6226,56,1122,658,2021-04-13 03:33:57,2021-04-13 14:26:51,,2021-04-13 03:33:57,2021-04-13 14:26:51
6227,56,1160,907,2021-04-13 03:34:02,2021-04-13 15:02:32,,2021-04-13 03:34:02,2021-04-13 15:02:32
6228,56,1685,1092,2021-04-13 03:34:08,2021-04-13 14:41:11,,2021-04-13 03:34:08,2021-04-13 14:41:11
6229,56,1180,717,2021-04-13 03:34:15,2021-04-14 14:40:25,"{""checkOutKioskId"": ""003p1b""}",2021-04-13 03:34:15,2021-04-14 14:40:25
6230,56,1473,966,2021-04-13 03:34:21,2021-04-14 02:35:21,"{""checkOutKioskId"": ""003p1b""}",2021-04-13 03:34:21,2021-04-14 02:35:21
6231,56,1032,997,2021-04-13 03:34:33,2021-04-13 15:01:05,,2021-04-13 03:34:33,2021-04-13 15:01:05
6232,56,1728,1169,2021-04-13 03:34:38,2021-04-13 15:02:40,,2021-04-13 03:34:38,2021-04-13 15:02:40
6233,56,943,1009,2021-04-13 03:34:43,2021-04-13 14:38:20,,2021-04-13 03:34:43,2021-04-13 14:38:20
6234,56,908,584,2021-04-13 03:35:57,2021-04-13 15:08:00,,2021-04-13 03:35:57,2021-04-13 15:08:00
6235,56,1502,438,2021-04-13 03:36:05,2021-04-13 14:28:53,,2021-04-13 03:36:05,2021-04-13 14:28:53
6236,56,1511,1033,2021-04-13 03:36:13,2021-04-13 14:31:33,,2021-04-13 03:36:13,2021-04-13 14:31:33
6237,56,965,1006,2021-04-13 03:36:19,2021-04-13 14:28:55,,2021-04-13 03:36:19,2021-04-13 14:28:55
6238,56,1791,414,2021-04-13 03:36:50,2021-04-13 14:53:27,,2021-04-13 03:36:50,2021-04-13 14:53:27
6239,56,1604,1041,2021-04-13 03:37:16,2021-04-15 14:43:45,"{""checkOutKioskId"": ""003p1b""}",2021-04-13 03:37:16,2021-04-15 14:43:45
6240,56,1091,1294,2021-04-13 03:37:24,2021-04-13 14:42:44,,2021-04-13 03:37:24,2021-04-13 14:42:44
6241,56,1726,927,2021-04-13 03:38:26,2021-04-13 14:26:49,,2021-04-13 03:38:26,2021-04-13 14:26:49
6242,56,1161,889,2021-04-13 03:38:34,2021-04-13 14:23:49,,2021-04-13 03:38:34,2021-04-13 14:23:49
6243,56,1527,772,2021-04-13 03:38:48,2021-04-13 14:35:39,,2021-04-13 03:38:48,2021-04-13 14:35:39
6244,56,1516,476,2021-04-13 03:38:52,2021-04-13 14:33:40,,2021-04-13 03:38:52,2021-04-13 14:33:40
6245,56,1159,916,2021-04-13 03:38:57,2021-04-13 14:23:45,,2021-04-13 03:38:57,2021-04-13 14:23:45
6246,56,953,404,2021-04-13 03:39:04,2021-04-13 14:31:15,,2021-04-13 03:39:04,2021-04-13 14:31:15
6247,56,1938,1035,2021-04-13 03:40:30,2021-04-13 14:54:05,,2021-04-13 03:40:30,2021-04-13 14:54:05
6248,56,1706,500,2021-04-13 03:40:47,2021-04-13 14:54:46,,2021-04-13 03:40:47,2021-04-13 14:54:46
6249,56,1863,1303,2021-04-13 03:40:54,2021-04-13 14:58:47,,2021-04-13 03:40:54,2021-04-13 14:58:47
6250,56,1918,511,2021-04-13 03:41:14,2021-04-13 14:58:43,,2021-04-13 03:41:14,2021-04-13 14:58:43
6251,56,1561,609,2021-04-13 03:41:26,2021-04-13 15:01:03,,2021-04-13 03:41:26,2021-04-13 15:01:03
6252,56,1638,616,2021-04-13 03:41:32,2021-04-13 14:57:50,,2021-04-13 03:41:32,2021-04-13 14:57:50
6253,56,1780,602,2021-04-13 03:41:45,2021-04-13 15:01:12,,2021-04-13 03:41:45,2021-04-13 15:01:12
6254,56,988,378,2021-04-13 03:41:56,2021-04-13 14:05:37,,2021-04-13 03:41:56,2021-04-13 14:05:37
6255,56,1900,1310,2021-04-13 03:42:38,2021-04-14 15:01:35,"{""checkOutKioskId"": """"}",2021-04-13 03:42:38,2021-04-14 15:01:35
6256,56,1855,517,2021-04-13 03:43:03,2021-04-13 14:56:18,,2021-04-13 03:43:03,2021-04-13 14:56:18
6257,56,1820,913,2021-04-13 03:43:15,2021-04-13 14:30:00,,2021-04-13 03:43:15,2021-04-13 14:30:00
6258,56,1575,499,2021-04-13 03:43:16,2021-04-14 14:42:10,"{""checkOutKioskId"": """"}",2021-04-13 03:43:16,2021-04-14 14:42:10
6259,56,1804,1000,2021-04-13 03:43:21,2021-04-13 14:41:16,,2021-04-13 03:43:21,2021-04-13 14:41:16
6260,56,1619,477,2021-04-13 03:43:28,2021-04-15 14:19:54,"{""checkOutKioskId"": ""003p1b""}",2021-04-13 03:43:28,2021-04-15 14:19:54
6261,56,1722,813,2021-04-13 03:43:37,2021-04-14 15:00:11,"{""checkOutKioskId"": """"}",2021-04-13 03:43:37,2021-04-14 15:00:11
6262,56,1842,854,2021-04-13 03:43:38,2021-04-16 14:34:45,"{""checkOutKioskId"": ""003p1b""}",2021-04-13 03:43:38,2021-04-16 14:34:45
6263,56,1620,451,2021-04-13 03:43:43,2021-04-13 14:18:28,,2021-04-13 03:43:43,2021-04-13 14:18:28
6264,56,1823,1295,2021-04-13 03:43:44,2021-04-13 15:03:10,,2021-04-13 03:43:44,2021-04-13 15:03:10
6265,56,1821,565,2021-04-13 03:43:49,2021-04-14 15:09:59,"{""checkOutKioskId"": """"}",2021-04-13 03:43:49,2021-04-14 15:09:59
6266,56,987,441,2021-04-13 03:43:50,2021-04-13 14:02:05,,2021-04-13 03:43:50,2021-04-13 14:02:05
6267,56,1616,883,2021-04-13 03:44:30,2021-04-13 14:18:15,,2021-04-13 03:44:30,2021-04-13 14:18:15
6268,56,1879,432,2021-04-13 03:44:37,2021-04-13 14:31:19,,2021-04-13 03:44:37,2021-04-13 14:31:19
6269,56,1271,1370,2021-04-13 03:46:59,2021-04-13 14:47:41,,2021-04-13 03:46:59,2021-04-13 14:47:41
6270,56,1723,885,2021-04-13 03:47:43,2021-04-13 14:47:19,,2021-04-13 03:47:43,2021-04-13 14:47:19
6271,56,1677,1049,2021-04-13 03:48:06,2021-04-13 15:09:05,,2021-04-13 03:48:06,2021-04-13 15:09:05
6272,56,1671,593,2021-04-13 03:49:08,2021-04-13 15:11:42,,2021-04-13 03:49:08,2021-04-13 15:11:42
6273,56,1758,1291,2021-04-13 03:49:23,2021-04-13 15:04:24,,2021-04-13 03:49:23,2021-04-13 15:04:24
6274,56,1692,1138,2021-04-13 03:49:45,2021-04-13 14:33:15,,2021-04-13 03:49:45,2021-04-13 14:33:15
6275,56,1767,948,2021-04-13 03:57:56,2021-04-13 14:54:20,,2021-04-13 03:57:56,2021-04-13 14:54:20
6276,56,956,1026,2021-04-13 03:59:54,2021-04-13 15:25:42,,2021-04-13 03:59:54,2021-04-13 15:25:42
6277,56,1882,1389,2021-04-13 04:00:52,2021-04-16 14:52:56,"{""checkOutKioskId"": """"}",2021-04-13 04:00:52,2021-04-16 14:52:56
6278,56,1957,449,2021-04-13 04:01:18,2021-04-13 14:16:05,,2021-04-13 04:01:18,2021-04-13 14:16:05
6279,56,1003,1241,2021-04-13 04:06:06,2021-04-13 15:00:32,,2021-04-13 04:06:06,2021-04-13 15:00:32
6280,56,1865,1189,2021-04-13 04:06:14,2021-04-13 14:46:38,,2021-04-13 04:06:14,2021-04-13 14:46:38
6281,56,1866,608,2021-04-13 04:06:20,2021-04-13 14:46:45,,2021-04-13 04:06:20,2021-04-13 14:46:45
6282,56,806,559,2021-04-13 04:16:04,2021-04-13 15:10:02,,2021-04-13 04:16:04,2021-04-13 15:10:02
6283,56,1929,420,2021-04-13 04:17:45,2021-04-13 14:35:29,,2021-04-13 04:17:45,2021-04-13 14:35:29
6284,56,1602,875,2021-04-13 04:18:33,2021-04-13 14:31:52,,2021-04-13 04:18:33,2021-04-13 14:31:52
6285,56,1851,1058,2021-04-13 04:23:16,2021-04-13 15:05:36,,2021-04-13 04:23:16,2021-04-13 15:05:36
6286,56,1898,1150,2021-04-13 04:23:22,2021-04-13 15:05:23,,2021-04-13 04:23:22,2021-04-13 15:05:23
6287,56,1700,991,2021-04-13 04:29:27,2021-04-14 15:09:27,"{""checkOutKioskId"": """"}",2021-04-13 04:29:27,2021-04-14 15:09:27
6288,56,1699,645,2021-04-13 04:29:33,2021-04-13 15:00:04,,2021-04-13 04:29:33,2021-04-13 15:00:04
6289,56,985,731,2021-04-13 04:30:52,2021-04-13 15:11:06,,2021-04-13 04:30:52,2021-04-13 15:11:06
6290,56,1350,1360,2021-04-13 04:39:03,2021-04-13 15:08:24,,2021-04-13 04:39:03,2021-04-13 15:08:24
6291,56,1357,1084,2021-04-13 05:06:09,2021-04-13 14:33:21,,2021-04-13 05:06:09,2021-04-13 14:33:21
6292,56,1087,612,2021-04-13 05:06:31,2021-04-13 15:16:24,,2021-04-13 05:06:31,2021-04-13 15:16:24
6293,56,746,983,2021-04-13 05:06:44,2021-04-13 14:43:26,,2021-04-13 05:06:44,2021-04-13 14:43:26
6294,56,1731,801,2021-04-13 05:10:51,2021-04-13 15:05:48,,2021-04-13 05:10:51,2021-04-13 15:05:48
6295,56,1507,949,2021-04-13 05:52:18,2021-04-13 14:34:35,,2021-04-13 05:52:18,2021-04-13 14:34:35
6296,56,1477,804,2021-04-13 05:52:25,2021-04-13 14:34:34,,2021-04-13 05:52:25,2021-04-13 14:34:34
6297,56,1461,381,2021-04-13 06:17:50,2021-04-15 14:18:20,"{""checkOutKioskId"": ""003p1b""}",2021-04-13 06:17:50,2021-04-15 14:18:20
6298,56,1353,1149,2021-04-13 07:00:10,2021-04-15 14:48:22,"{""checkOutKioskId"": """"}",2021-04-13 07:00:10,2021-04-15 14:48:22
6299,56,1227,1238,2021-04-13 07:18:44,2021-04-13 15:08:57,,2021-04-13 07:18:44,2021-04-13 15:08:57
6300,56,1497,1215,2021-04-13 07:35:46,2021-04-13 15:07:00,,2021-04-13 07:35:46,2021-04-13 15:07:00
6301,56,1171,600,2021-04-13 07:35:56,2021-04-13 14:58:01,,2021-04-13 07:35:56,2021-04-13 14:58:01
6302,56,1625,556,2021-04-13 07:36:02,2021-04-14 15:00:29,"{""checkOutKioskId"": """"}",2021-04-13 07:36:02,2021-04-14 15:00:29
6303,56,1626,546,2021-04-13 07:36:06,2021-04-14 15:06:49,"{""checkOutKioskId"": """"}",2021-04-13 07:36:06,2021-04-14 15:06:49
6304,56,1825,564,2021-04-13 07:42:23,2021-04-13 14:52:50,,2021-04-13 07:42:23,2021-04-13 14:52:50
6305,56,1923,1069,2021-04-13 07:43:06,2021-04-13 15:00:01,,2021-04-13 07:43:06,2021-04-13 15:00:01
6306,56,1601,955,2021-04-13 10:59:39,2021-04-13 14:42:20,,2021-04-13 10:59:39,2021-04-13 14:42:20
6307,56,732,1077,2021-04-13 13:28:55,2021-04-13 15:03:40,,2021-04-13 13:28:55,2021-04-13 15:03:40
6308,56,1627,961,2021-04-13 14:28:39,2021-04-15 02:25:17,"{""checkOutKioskId"": ""003p1b""}",2021-04-13 14:28:39,2021-04-15 02:25:17
6309,56,1623,938,2021-04-13 14:28:44,2021-04-15 02:16:31,"{""checkOutKioskId"": ""003p1b""}",2021-04-13 14:28:44,2021-04-15 02:16:31
6310,56,951,905,2021-04-13 14:40:53,2021-04-14 01:48:38,"{""checkOutKioskId"": ""003p1b""}",2021-04-13 14:40:53,2021-04-14 01:48:38
6311,56,1462,1282,2021-04-13 14:42:30,2021-04-14 02:41:40,"{""checkOutKioskId"": """"}",2021-04-13 14:42:30,2021-04-14 02:41:40
6312,56,756,1350,2021-04-13 14:43:08,2021-04-14 02:35:45,"{""checkOutKioskId"": """"}",2021-04-13 14:43:08,2021-04-14 02:35:45
6313,56,1628,402,2021-04-13 14:44:47,2021-04-14 02:07:24,"{""checkOutKioskId"": ""003p1b""}",2021-04-13 14:44:47,2021-04-14 02:07:24
6314,56,1834,924,2021-04-13 14:44:52,2021-04-14 02:07:17,"{""checkOutKioskId"": ""003p1b""}",2021-04-13 14:44:52,2021-04-14 02:07:17
6315,56,1000,966,2021-04-13 14:45:08,2021-04-15 02:21:14,"{""checkOutKioskId"": ""003p1b""}",2021-04-13 14:45:08,2021-04-15 02:21:14
6316,56,1414,439,2021-04-13 14:45:26,2021-04-14 02:06:52,"{""checkOutKioskId"": ""003p1b""}",2021-04-13 14:45:26,2021-04-14 02:06:52
6317,56,990,890,2021-04-13 14:48:07,2021-04-14 02:06:48,"{""checkOutKioskId"": ""003p1b""}",2021-04-13 14:48:07,2021-04-14 02:06:48
6318,56,1244,1259,2021-04-13 14:48:21,2021-04-17 02:18:40,"{""checkOutKioskId"": """"}",2021-04-13 14:48:21,2021-04-17 02:18:40
6319,56,841,562,2021-04-13 14:48:29,2021-04-14 02:57:03,"{""checkOutKioskId"": """"}",2021-04-13 14:48:29,2021-04-14 02:57:03
6320,56,836,539,2021-04-13 14:48:35,2021-04-14 02:59:52,"{""checkOutKioskId"": """"}",2021-04-13 14:48:35,2021-04-14 02:59:52
6321,56,835,1155,2021-04-13 14:48:56,2021-04-16 02:26:39,"{""checkOutKioskId"": """"}",2021-04-13 14:48:56,2021-04-16 02:26:39
6322,56,1115,655,2021-04-13 14:49:01,2021-04-14 01:59:15,"{""checkOutKioskId"": ""003p1b""}",2021-04-13 14:49:01,2021-04-14 01:59:15
6323,56,832,521,2021-04-13 14:49:06,,,2021-04-13 14:49:06,2021-04-13 14:49:06
6324,56,1468,1140,2021-04-13 14:49:07,2021-04-14 01:44:28,"{""checkOutKioskId"": ""003p1b""}",2021-04-13 14:49:07,2021-04-14 01:44:28
6325,56,737,722,2021-04-13 14:49:09,2021-04-14 02:04:15,"{""checkOutKioskId"": ""003p1b""}",2021-04-13 14:49:09,2021-04-14 02:04:15
6326,56,1097,553,2021-04-13 14:50:00,2021-04-15 15:02:40,"{""checkOutKioskId"": """"}",2021-04-13 14:50:00,2021-04-15 15:02:40
6327,56,856,822,2021-04-13 14:50:15,2021-04-14 02:39:16,"{""checkOutKioskId"": """"}",2021-04-13 14:50:15,2021-04-14 02:39:16
6328,56,857,1199,2021-04-13 14:50:31,2021-04-14 02:39:44,"{""checkOutKioskId"": """"}",2021-04-13 14:50:31,2021-04-14 02:39:44
6329,56,794,802,2021-04-13 14:51:10,2021-04-17 02:18:57,"{""checkOutKioskId"": """"}",2021-04-13 14:51:10,2021-04-17 02:18:57
6330,56,786,1284,2021-04-13 14:51:23,2021-04-16 02:44:54,"{""checkOutKioskId"": """"}",2021-04-13 14:51:23,2021-04-16 02:44:54
6331,56,1580,1319,2021-04-13 14:51:29,2021-04-14 02:34:53,"{""checkOutKioskId"": """"}",2021-04-13 14:51:29,2021-04-14 02:34:53
6332,56,774,1357,2021-04-13 14:51:38,2021-04-14 14:31:11,"{""checkOutKioskId"": ""001p1a""}",2021-04-13 14:51:38,2021-04-14 14:31:11
6333,56,1945,358,2021-04-13 14:51:44,2021-04-14 01:44:46,"{""checkOutKioskId"": ""003p1b""}",2021-04-13 14:51:44,2021-04-14 01:44:46
6334,56,1015,806,2021-04-13 14:51:52,2021-04-14 02:07:41,"{""checkOutKioskId"": ""003p1b""}",2021-04-13 14:51:52,2021-04-14 02:07:41
6335,56,1176,671,2021-04-13 14:52:10,2021-04-14 02:05:59,"{""checkOutKioskId"": ""003p1b""}",2021-04-13 14:52:10,2021-04-14 02:05:59
6336,56,1529,930,2021-04-13 14:52:18,2021-04-14 02:09:17,"{""checkOutKioskId"": ""003p1b""}",2021-04-13 14:52:18,2021-04-14 02:09:17
6337,56,1471,911,2021-04-13 14:52:45,2021-04-14 02:09:11,"{""checkOutKioskId"": ""003p1b""}",2021-04-13 14:52:45,2021-04-14 02:09:11
6338,56,838,1165,2021-04-13 14:52:46,2021-04-14 03:00:49,"{""checkOutKioskId"": """"}",2021-04-13 14:52:46,2021-04-14 03:00:49
6339,56,867,818,2021-04-13 14:52:55,2021-04-14 03:00:17,"{""checkOutKioskId"": """"}",2021-04-13 14:52:55,2021-04-14 03:00:17
6340,56,1451,792,2021-04-13 14:53:33,2021-04-14 02:23:22,"{""checkOutKioskId"": ""003p1b""}",2021-04-13 14:53:33,2021-04-14 02:23:22
6341,56,842,614,2021-04-13 14:53:42,2021-04-14 03:00:04,"{""checkOutKioskId"": """"}",2021-04-13 14:53:42,2021-04-14 03:00:04
6342,56,837,1201,2021-04-13 14:53:52,2021-04-17 02:38:45,"{""checkOutKioskId"": """"}",2021-04-13 14:53:52,2021-04-17 02:38:45
6343,56,1678,503,2021-04-13 14:54:54,2021-04-14 02:54:28,"{""checkOutKioskId"": """"}",2021-04-13 14:54:54,2021-04-14 02:54:28
6344,56,1247,1281,2021-04-13 14:54:59,2021-04-14 02:21:42,"{""checkOutKioskId"": """"}",2021-04-13 14:54:59,2021-04-14 02:21:42
6345,56,1325,1203,2021-04-13 14:55:05,2021-04-14 02:20:40,"{""checkOutKioskId"": """"}",2021-04-13 14:55:05,2021-04-14 02:20:40
6346,56,1109,744,2021-04-13 14:55:57,2021-04-15 02:38:03,"{""checkOutKioskId"": ""003p1b""}",2021-04-13 14:55:57,2021-04-15 02:38:03
6347,56,731,1178,2021-04-13 14:56:06,2021-04-14 02:36:01,"{""checkOutKioskId"": """"}",2021-04-13 14:56:06,2021-04-14 02:36:01
6348,56,1721,414,2021-04-13 14:56:08,2021-04-14 01:48:10,"{""checkOutKioskId"": ""003p1b""}",2021-04-13 14:56:08,2021-04-14 01:48:10
6349,56,1133,850,2021-04-13 14:56:13,2021-04-14 02:24:58,"{""checkOutKioskId"": ""003p1b""}",2021-04-13 14:56:13,2021-04-14 02:24:58
6350,56,1808,709,2021-04-13 14:56:19,2021-04-14 02:01:38,"{""checkOutKioskId"": ""003p1b""}",2021-04-13 14:56:19,2021-04-14 02:01:38
6351,56,1777,748,2021-04-13 14:56:28,2021-04-14 02:06:38,"{""checkOutKioskId"": ""003p1b""}",2021-04-13 14:56:28,2021-04-14 02:06:38
6352,56,1226,1055,2021-04-13 14:56:29,2021-04-14 02:20:28,"{""checkOutKioskId"": """"}",2021-04-13 14:56:29,2021-04-14 02:20:28
6353,56,1148,780,2021-04-13 14:56:35,2021-04-14 02:03:08,"{""checkOutKioskId"": ""003p1b""}",2021-04-13 14:56:35,2021-04-14 02:03:08
6354,56,1360,379,2021-04-13 14:56:41,2021-04-14 02:24:53,"{""checkOutKioskId"": ""003p1b""}",2021-04-13 14:56:41,2021-04-14 02:24:53
6355,56,1959,775,2021-04-13 14:56:47,2021-04-14 02:12:55,"{""checkOutKioskId"": ""003p1b""}",2021-04-13 14:56:47,2021-04-14 02:12:55
6356,56,1884,1270,2021-04-13 14:56:56,2021-04-15 15:09:25,"{""checkOutKioskId"": """"}",2021-04-13 14:56:56,2021-04-15 15:09:25
6357,56,1412,660,2021-04-13 14:56:59,2021-04-14 02:25:12,"{""checkOutKioskId"": ""003p1b""}",2021-04-13 14:56:59,2021-04-14 02:25:12
6358,56,742,603,2021-04-13 14:57:02,2021-04-17 14:37:37,"{""checkOutKioskId"": ""001p1a""}",2021-04-13 14:57:02,2021-04-17 14:37:37
6359,56,754,1269,2021-04-13 14:57:09,2021-04-14 02:38:26,"{""checkOutKioskId"": """"}",2021-04-13 14:57:09,2021-04-14 02:38:26
6360,56,1573,1312,2021-04-13 14:57:17,2021-04-16 02:27:06,"{""checkOutKioskId"": """"}",2021-04-13 14:57:17,2021-04-16 02:27:06
6361,56,1499,720,2021-04-13 14:57:18,2021-04-15 02:07:43,"{""checkOutKioskId"": ""003p1b""}",2021-04-13 14:57:18,2021-04-15 02:07:43
6362,56,930,374,2021-04-13 14:57:27,2021-04-14 01:43:52,"{""checkOutKioskId"": ""003p1b""}",2021-04-13 14:57:27,2021-04-14 01:43:52
6363,56,1931,514,2021-04-13 14:57:28,2021-04-16 14:42:12,"{""checkOutKioskId"": ""001p1a""}",2021-04-13 14:57:28,2021-04-16 14:42:12
6364,56,1915,541,2021-04-13 14:57:33,2021-04-14 02:39:58,"{""checkOutKioskId"": """"}",2021-04-13 14:57:33,2021-04-14 02:39:58
6365,56,1363,1016,2021-04-13 14:57:49,2021-04-14 02:06:14,"{""checkOutKioskId"": ""003p1b""}",2021-04-13 14:57:49,2021-04-14 02:06:14
6366,56,1095,1037,2021-04-13 14:58:00,2021-04-14 02:12:27,"{""checkOutKioskId"": ""003p1b""}",2021-04-13 14:58:00,2021-04-14 02:12:27
6367,56,910,630,2021-04-13 14:58:08,2021-04-14 02:42:52,"{""checkOutKioskId"": """"}",2021-04-13 14:58:08,2021-04-14 02:42:52
6368,56,1366,1086,2021-04-13 14:58:10,2021-04-14 02:12:30,"{""checkOutKioskId"": ""003p1b""}",2021-04-13 14:58:10,2021-04-14 02:12:30
6369,56,1303,898,2021-04-13 14:58:18,2021-04-14 01:42:55,"{""checkOutKioskId"": ""003p1b""}",2021-04-13 14:58:18,2021-04-14 01:42:55
6370,56,1305,794,2021-04-13 14:58:22,2021-04-15 02:13:43,"{""checkOutKioskId"": ""003p1b""}",2021-04-13 14:58:22,2021-04-15 02:13:43
6371,56,1361,1213,2021-04-13 14:58:29,2021-04-14 02:59:43,"{""checkOutKioskId"": """"}",2021-04-13 14:58:29,2021-04-14 02:59:43
6372,56,1131,392,2021-04-13 14:58:32,2021-04-14 02:12:22,"{""checkOutKioskId"": ""003p1b""}",2021-04-13 14:58:32,2021-04-14 02:12:22
6373,56,1607,1277,2021-04-13 14:58:44,2021-04-14 02:48:01,"{""checkOutKioskId"": ""001p1a""}",2021-04-13 14:58:44,2021-04-14 02:48:01
6374,56,1648,516,2021-04-13 14:58:52,2021-04-14 02:42:57,"{""checkOutKioskId"": """"}",2021-04-13 14:58:52,2021-04-14 02:42:57
6375,56,1293,410,2021-04-13 14:58:54,2021-04-14 02:17:43,"{""checkOutKioskId"": ""003p1b""}",2021-04-13 14:58:54,2021-04-14 02:17:43
6376,56,1440,508,2021-04-13 14:59:01,2021-04-15 15:10:11,"{""checkOutKioskId"": """"}",2021-04-13 14:59:01,2021-04-15 15:10:11
6377,56,843,799,2021-04-13 14:59:05,2021-04-14 02:59:28,"{""checkOutKioskId"": """"}",2021-04-13 14:59:05,2021-04-14 02:59:28
6378,56,1348,1388,2021-04-13 14:59:10,2021-04-17 02:21:43,"{""checkOutKioskId"": """"}",2021-04-13 14:59:10,2021-04-17 02:21:43
6379,56,1814,1046,2021-04-13 14:59:15,2021-04-14 02:37:44,"{""checkOutKioskId"": """"}",2021-04-13 14:59:15,2021-04-14 02:37:44
6380,56,714,762,2021-04-13 14:59:17,2021-04-14 03:08:26,"{""checkOutKioskId"": ""004p1b""}",2021-04-13 14:59:17,2021-04-14 03:08:26
6381,56,1641,1249,2021-04-13 14:59:22,2021-04-14 02:42:48,"{""checkOutKioskId"": """"}",2021-04-13 14:59:22,2021-04-14 02:42:48
6382,56,1012,411,2021-04-13 14:59:34,2021-04-14 02:24:37,"{""checkOutKioskId"": ""003p1b""}",2021-04-13 14:59:34,2021-04-14 02:24:37
6383,56,1635,1061,2021-04-13 14:59:37,2021-04-14 02:59:10,"{""checkOutKioskId"": """"}",2021-04-13 14:59:37,2021-04-14 02:59:10
6384,56,1778,948,2021-04-13 14:59:41,2021-04-14 02:16:49,"{""checkOutKioskId"": ""003p1b""}",2021-04-13 14:59:41,2021-04-14 02:16:49
6385,56,1652,987,2021-04-13 14:59:43,2021-04-15 15:11:01,"{""checkOutKioskId"": """"}",2021-04-13 14:59:43,2021-04-15 15:11:01
6386,56,1362,985,2021-04-13 14:59:49,2021-04-14 02:59:23,"{""checkOutKioskId"": """"}",2021-04-13 14:59:49,2021-04-14 02:59:23
6387,56,809,1294,2021-04-13 14:59:55,2021-04-14 02:57:18,"{""checkOutKioskId"": """"}",2021-04-13 14:59:55,2021-04-14 02:57:18
6388,56,1606,1306,2021-04-13 15:00:02,2021-04-14 14:43:39,"{""checkOutKioskId"": ""001p1a""}",2021-04-13 15:00:02,2021-04-14 14:43:39
6389,56,1013,1005,2021-04-13 15:00:07,2021-04-16 14:22:48,"{""checkOutKioskId"": ""003p1b""}",2021-04-13 15:00:07,2021-04-16 14:22:48
6390,56,1417,409,2021-04-13 15:00:20,2021-04-14 02:29:27,"{""checkOutKioskId"": ""003p1b""}",2021-04-13 15:00:20,2021-04-14 02:29:27
6391,56,1908,736,2021-04-13 15:00:35,2021-04-15 02:06:35,"{""checkOutKioskId"": ""003p1b""}",2021-04-13 15:00:35,2021-04-15 02:06:35
6392,56,1906,716,2021-04-13 15:00:50,2021-04-14 02:09:52,"{""checkOutKioskId"": ""003p1b""}",2021-04-13 15:00:50,2021-04-14 02:09:52
6393,56,1893,440,2021-04-13 15:01:07,2021-04-14 02:08:17,"{""checkOutKioskId"": ""003p1b""}",2021-04-13 15:01:07,2021-04-14 02:08:17
6394,56,1764,1248,2021-04-13 15:01:10,2021-04-14 14:31:23,"{""checkOutKioskId"": ""001p1a""}",2021-04-13 15:01:10,2021-04-14 14:31:23
6395,56,1793,353,2021-04-13 15:01:18,2021-04-14 02:24:25,"{""checkOutKioskId"": ""003p1b""}",2021-04-13 15:01:18,2021-04-14 02:24:25
6396,56,821,1375,2021-04-13 15:01:21,2021-04-14 03:00:34,"{""checkOutKioskId"": """"}",2021-04-13 15:01:21,2021-04-14 03:00:34
6397,56,1688,1239,2021-04-13 15:01:28,2021-04-14 02:53:11,"{""checkOutKioskId"": """"}",2021-04-13 15:01:28,2021-04-14 02:53:11
6398,56,1613,1332,2021-04-13 15:02:34,2021-04-14 02:25:38,"{""checkOutKioskId"": ""001p1a""}",2021-04-13 15:02:34,2021-04-14 02:25:38
6399,56,1861,1307,2021-04-13 15:02:40,2021-04-14 02:35:53,"{""checkOutKioskId"": """"}",2021-04-13 15:02:40,2021-04-14 02:35:53
6400,56,1679,530,2021-04-13 15:02:48,2021-04-14 02:37:47,"{""checkOutKioskId"": """"}",2021-04-13 15:02:48,2021-04-14 02:37:47
6401,56,1852,1184,2021-04-13 15:03:14,2021-04-14 02:58:58,"{""checkOutKioskId"": """"}",2021-04-13 15:03:14,2021-04-14 02:58:58
6402,56,1017,888,2021-04-13 15:03:17,2021-04-14 02:30:32,"{""checkOutKioskId"": ""003p1b""}",2021-04-13 15:03:17,2021-04-14 02:30:32
6403,56,1913,496,2021-04-13 15:03:23,2021-04-14 01:43:16,"{""checkOutKioskId"": ""003p1b""}",2021-04-13 15:03:23,2021-04-14 01:43:16
6404,56,698,1047,2021-04-13 15:03:27,2021-04-17 02:25:51,"{""checkOutKioskId"": """"}",2021-04-13 15:03:27,2021-04-17 02:25:51
6405,56,1953,1364,2021-04-13 15:03:35,,,2021-04-13 15:03:35,2021-04-13 15:03:35
6406,56,1024,1000,2021-04-13 15:03:44,2021-04-14 01:43:19,"{""checkOutKioskId"": ""003p1b""}",2021-04-13 15:03:44,2021-04-14 01:43:19
6407,56,764,1321,2021-04-13 15:04:08,2021-04-14 02:20:24,"{""checkOutKioskId"": """"}",2021-04-13 15:04:08,2021-04-14 02:20:24
6408,56,1869,879,2021-04-13 15:04:31,2021-04-14 02:07:12,"{""checkOutKioskId"": ""003p1b""}",2021-04-13 15:04:31,2021-04-14 02:07:12
6409,56,1245,1212,2021-04-13 15:04:42,2021-04-14 02:21:28,"{""checkOutKioskId"": """"}",2021-04-13 15:04:42,2021-04-14 02:21:28
6410,56,1117,995,2021-04-13 15:04:50,2021-04-14 02:07:45,"{""checkOutKioskId"": ""003p1b""}",2021-04-13 15:04:50,2021-04-14 02:07:45
